,Time,GC Util,heapSize,numThreads,GCInterval,Container,JVM
86,17948.0,0.0,162.5,100.0,102.45,1,JDK1-1-3
87,17948.0,0.0,162.5,100.0,104.85,1,JDK1-1-3
88,18964.0,0.0,162.5,100.0,104.85,1,JDK1-1-3
89,18964.0,0.0,162.5,100.0,107.25,1,JDK1-1-3
90,20305.0,0.0,162.5,100.0,107.25,1,JDK1-1-3
91,20305.0,0.0,162.5,100.0,109.25,1,JDK1-1-3
92,21241.0,0.0,162.5,100.0,109.25,1,JDK1-1-3
93,21241.0,0.0,162.5,100.0,111.65,1,JDK1-1-3
94,22440.0,0.0,162.5,100.0,111.65,1,JDK1-1-3
95,22440.0,0.0,162.5,100.0,114.05,1,JDK1-1-3
96,23546.0,0.0,162.5,100.0,114.05,1,JDK1-1-3
97,23546.0,0.0,162.5,100.0,102.45,1,JDK1-1-3
98,24450.0,0.0,163.28,100.0,102.45,1,JDK1-1-3
99,24450.0,0.0,163.28,100.0,102.45,1,JDK1-1-3
100,25838.0,28.0,163.28,100.0,102.45,1,JDK1-1-3
101,25838.0,28.0,163.28,100.0,103.25,1,JDK1-1-3
102,26824.0,1.0,163.28,100.0,103.25,1,JDK1-1-3
103,26824.0,1.0,163.28,100.0,105.65,1,JDK1-1-3
104,27893.0,0.0,163.28,100.0,105.65,1,JDK1-1-3
105,27893.0,0.0,163.28,100.0,108.05,1,JDK1-1-3
106,28760.0,0.0,163.28,100.0,108.05,1,JDK1-1-3
107,28760.0,0.0,163.28,100.0,110.45,1,JDK1-1-3
108,29448.0,0.0,163.28,100.0,110.45,1,JDK1-1-3
109,29448.0,0.0,163.28,100.0,102.45,1,JDK1-1-3
110,30441.0,0.0,163.28,100.0,102.45,1,JDK1-1-3
111,30441.0,0.0,163.28,100.0,104.85,1,JDK1-1-3
112,31376.0,0.0,163.28,100.0,104.85,1,JDK1-1-3
113,31376.0,0.0,163.28,100.0,107.25,1,JDK1-1-3
114,32165.0,0.0,163.28,100.0,107.25,1,JDK1-1-3
115,32165.0,0.0,163.28,100.0,109.25,1,JDK1-1-3
116,32907.0,0.0,163.28,100.0,109.25,1,JDK1-1-3
117,32907.0,0.0,163.28,100.0,111.65,1,JDK1-1-3
118,33743.0,0.0,163.28,100.0,111.65,1,JDK1-1-3
119,33743.0,0.0,163.28,100.0,114.05,1,JDK1-1-3
120,34755.0,0.0,163.28,100.0,114.05,1,JDK1-1-3
121,34755.0,0.0,163.28,100.0,102.45,1,JDK1-1-3
122,35765.0,0.0,163.28,100.0,102.45,1,JDK1-1-3
123,35765.0,0.0,163.28,100.0,104.85,1,JDK1-1-3
124,36688.0,0.0,163.28,100.0,104.85,1,JDK1-1-3
125,36688.0,0.0,163.28,100.0,107.25,1,JDK1-1-3
126,37610.0,0.0,163.28,100.0,107.25,1,JDK1-1-3
127,37610.0,0.0,163.28,100.0,109.25,1,JDK1-1-3
128,38701.0,0.0,163.28,100.0,109.25,1,JDK1-1-3
129,38701.0,0.0,163.28,100.0,111.65,1,JDK1-1-3
130,39655.0,0.0,164.06,100.0,111.65,1,JDK1-1-3
131,39655.0,0.0,164.06,100.0,111.65,1,JDK1-1-3
132,40608.0,0.0,164.06,100.0,111.65,1,JDK1-1-3
133,40608.0,0.0,164.06,100.0,102.45,1,JDK1-1-3
134,41579.0,2.0,164.06,100.0,102.45,1,JDK1-1-3
135,41579.0,2.0,164.06,100.0,104.85,1,JDK1-1-3
136,42603.0,0.0,164.06,100.0,104.85,1,JDK1-1-3
137,42603.0,0.0,164.06,100.0,107.25,1,JDK1-1-3
138,43316.0,0.0,164.06,100.0,107.25,1,JDK1-1-3
139,43316.0,0.0,164.06,100.0,109.25,1,JDK1-1-3
140,44146.0,0.0,164.06,100.0,109.25,1,JDK1-1-3
141,44146.0,0.0,164.06,100.0,111.65,1,JDK1-1-3
142,44909.0,0.0,164.06,100.0,111.65,1,JDK1-1-3
143,44909.0,0.0,164.06,100.0,114.05,1,JDK1-1-3
144,45796.0,0.0,164.06,100.0,114.05,1,JDK1-1-3
145,45796.0,0.0,164.06,100.0,102.45,1,JDK1-1-3
146,46613.0,0.0,164.06,100.0,102.45,1,JDK1-1-3
147,46613.0,0.0,164.06,100.0,104.85,1,JDK1-1-3
148,47563.0,0.0,164.06,100.0,104.85,1,JDK1-1-3
149,47563.0,0.0,164.06,100.0,107.25,1,JDK1-1-3
150,48311.0,0.0,164.06,100.0,107.25,1,JDK1-1-3
151,48311.0,0.0,164.06,100.0,109.25,1,JDK1-1-3
152,49138.0,0.0,164.06,100.0,109.25,1,JDK1-1-3
153,49138.0,0.0,164.06,100.0,111.65,1,JDK1-1-3
154,50013.0,0.0,164.06,100.0,111.65,1,JDK1-1-3
155,50013.0,0.0,164.06,100.0,114.05,1,JDK1-1-3
156,50986.0,0.0,164.06,100.0,114.05,1,JDK1-1-3
157,50986.0,0.0,164.06,100.0,102.45,1,JDK1-1-3
158,51755.0,0.0,164.06,100.0,102.45,1,JDK1-1-3
159,51755.0,0.0,164.06,100.0,104.85,1,JDK1-1-3
160,52550.0,0.0,164.06,100.0,104.85,1,JDK1-1-3
161,52550.0,0.0,164.06,100.0,107.25,1,JDK1-1-3
162,53364.0,0.0,164.06,100.0,107.25,1,JDK1-1-3
163,53364.0,0.0,164.06,100.0,109.25,1,JDK1-1-3
164,54404.0,0.0,164.06,100.0,109.25,1,JDK1-1-3
165,54404.0,0.0,164.06,100.0,111.65,1,JDK1-1-3
166,55373.0,0.0,164.06,100.0,111.65,1,JDK1-1-3
167,55373.0,0.0,164.06,100.0,114.05,1,JDK1-1-3
168,56187.0,0.0,164.06,100.0,114.05,1,JDK1-1-3
169,56187.0,0.0,164.06,100.0,102.45,1,JDK1-1-3
170,57322.0,0.0,164.06,100.0,102.45,1,JDK1-1-3
171,57322.0,0.0,164.06,100.0,104.85,1,JDK1-1-3
172,58219.0,0.0,164.84,100.0,104.85,1,JDK1-1-3
173,58219.0,0.0,164.84,100.0,104.85,1,JDK1-1-3
174,59405.0,23.0,164.84,100.0,104.85,1,JDK1-1-3
175,59405.0,23.0,164.84,100.0,102.05,1,JDK1-1-3
176,60302.0,1.0,164.84,100.0,102.05,1,JDK1-1-3
177,60302.0,1.0,164.84,100.0,104.05,1,JDK1-1-3
178,60900.0,0.0,164.84,100.0,104.05,1,JDK1-1-3
179,60900.0,0.0,164.84,100.0,106.45,1,JDK1-1-3
180,61072.0,0.0,164.84,100.0,106.45,1,JDK1-1-3
181,61072.0,0.0,164.84,100.0,102.45,1,JDK1-1-3
182,61173.0,2.0,164.84,100.0,102.45,1,JDK1-1-3
183,61173.0,2.0,164.84,100.0,104.45,1,JDK1-1-3
184,61280.0,5.0,164.84,100.0,104.45,1,JDK1-1-3
185,61280.0,5.0,164.84,100.0,106.85,1,JDK1-1-3
186,61751.0,3.0,164.84,100.0,106.85,1,JDK1-1-3
187,61751.0,3.0,164.84,100.0,109.25,1,JDK1-1-3
188,62089.0,1.0,164.84,100.0,109.25,1,JDK1-1-3
189,62089.0,1.0,164.84,100.0,111.25,1,JDK1-1-3
190,62129.0,2.0,165.62,100.0,111.25,1,JDK1-1-3
191,62129.0,2.0,165.62,100.0,111.25,1,JDK1-1-3
192,62237.0,176.0,165.62,100.0,111.25,1,JDK1-1-3
193,62237.0,176.0,165.62,100.0,94.05,1,JDK1-1-3
194,62342.0,8.0,165.62,100.0,94.05,1,JDK1-1-3
195,62342.0,8.0,165.62,100.0,96.45,1,JDK1-1-3
196,62380.0,8.0,165.62,100.0,96.45,1,JDK1-1-3
197,62380.0,8.0,165.62,100.0,97.65,1,JDK1-1-3
198,62460.0,31.0,165.62,100.0,97.65,1,JDK1-1-3
199,62460.0,31.0,165.62,100.0,102.05,1,JDK1-1-3
200,62507.0,14.0,165.62,100.0,102.05,1,JDK1-1-3
201,62507.0,14.0,165.62,100.0,103.65,1,JDK1-1-3
202,62585.0,30.0,165.62,100.0,103.65,1,JDK1-1-3
203,62585.0,30.0,165.62,100.0,105.65,1,JDK1-1-3
204,62666.0,12.0,165.62,100.0,105.65,1,JDK1-1-3
205,62666.0,12.0,165.62,100.0,107.65,1,JDK1-1-3
206,62758.0,10.0,165.62,100.0,107.65,1,JDK1-1-3
207,62758.0,10.0,165.62,100.0,109.65,1,JDK1-1-3
208,62867.0,6.0,165.62,100.0,109.65,1,JDK1-1-3
209,62867.0,6.0,165.62,100.0,112.05,1,JDK1-1-3
210,62909.0,4.0,165.62,100.0,112.05,1,JDK1-1-3
211,62909.0,4.0,165.62,100.0,102.05,1,JDK1-1-3
212,62948.0,14.0,165.62,100.0,102.05,1,JDK1-1-3
213,62948.0,14.0,165.62,100.0,104.05,1,JDK1-1-3
214,63015.0,19.0,165.62,100.0,104.05,1,JDK1-1-3
215,63015.0,19.0,165.62,100.0,106.05,1,JDK1-1-3
216,63101.0,10.0,165.62,100.0,106.05,1,JDK1-1-3
217,63101.0,10.0,165.62,100.0,108.05,1,JDK1-1-3
218,63141.0,4.0,165.62,100.0,108.05,1,JDK1-1-3
219,63141.0,4.0,165.62,100.0,110.05,1,JDK1-1-3
220,63209.0,18.0,165.62,100.0,110.05,1,JDK1-1-3
221,63209.0,18.0,165.62,100.0,112.05,1,JDK1-1-3
222,63268.0,11.0,178.91,100.0,112.05,1,JDK1-1-3
223,63268.0,11.0,178.91,100.0,112.05,1,JDK1-1-3
224,63301.0,82.0,178.91,100.0,112.05,1,JDK1-1-3
225,63301.0,82.0,178.91,100.0,98.45,1,JDK1-1-3
226,63313.0,72.0,178.91,100.0,98.45,1,JDK1-1-3
227,63313.0,72.0,178.91,100.0,98.85,1,JDK1-1-3
228,63325.0,76.0,178.91,100.0,98.85,1,JDK1-1-3
229,63325.0,76.0,178.91,100.0,100.05,1,JDK1-1-3
230,63487.0,88.0,178.91,100.0,100.05,1,JDK1-1-3
231,63487.0,88.0,178.91,100.0,102.05,1,JDK1-1-3
232,63533.0,4.0,178.91,100.0,102.05,1,JDK1-1-3
233,63533.0,4.0,178.91,100.0,104.05,1,JDK1-1-3
234,63568.0,15.0,178.91,100.0,104.05,1,JDK1-1-3
235,63568.0,15.0,178.91,100.0,105.65,1,JDK1-1-3
236,63600.0,24.0,178.91,100.0,105.65,1,JDK1-1-3
237,63600.0,24.0,178.91,100.0,107.25,1,JDK1-1-3
238,63616.0,31.0,178.91,100.0,107.25,1,JDK1-1-3
239,63616.0,31.0,178.91,100.0,107.65,1,JDK1-1-3
240,63639.0,56.0,178.91,100.0,107.65,1,JDK1-1-3
241,63639.0,56.0,178.91,100.0,101.25,1,JDK1-1-3
242,63694.0,38.0,178.91,100.0,101.25,1,JDK1-1-3
243,63694.0,38.0,178.91,100.0,103.25,1,JDK1-1-3
244,63723.0,15.0,178.91,100.0,103.25,1,JDK1-1-3
245,63723.0,15.0,178.91,100.0,105.25,1,JDK1-1-3
246,63745.0,17.0,178.91,100.0,105.25,1,JDK1-1-3
247,63745.0,17.0,178.91,100.0,106.45,1,JDK1-1-3
248,63804.0,38.0,178.91,100.0,106.45,1,JDK1-1-3
249,63804.0,38.0,178.91,100.0,108.45,1,JDK1-1-3
250,63873.0,10.0,178.91,100.0,108.45,1,JDK1-1-3
251,63873.0,10.0,178.91,100.0,110.45,1,JDK1-1-3
252,63931.0,13.0,178.91,100.0,110.45,1,JDK1-1-3
253,63931.0,13.0,178.91,100.0,102.05,1,JDK1-1-3
254,63955.0,16.0,178.91,100.0,102.05,1,JDK1-1-3
255,63955.0,16.0,178.91,100.0,103.25,1,JDK1-1-3
256,64001.0,36.0,178.91,100.0,103.25,1,JDK1-1-3
257,64001.0,36.0,178.91,100.0,105.25,1,JDK1-1-3
258,64044.0,18.0,178.91,100.0,105.25,1,JDK1-1-3
259,64044.0,18.0,178.91,100.0,106.85,1,JDK1-1-3
260,64111.0,16.0,178.91,100.0,106.85,1,JDK1-1-3
261,64111.0,16.0,178.91,100.0,108.85,1,JDK1-1-3
262,64140.0,10.0,178.91,100.0,108.85,1,JDK1-1-3
263,64140.0,10.0,178.91,100.0,110.45,1,JDK1-1-3
264,64189.0,25.0,178.91,100.0,110.45,1,JDK1-1-3
265,64189.0,25.0,178.91,100.0,101.65,1,JDK1-1-3
266,64214.0,28.0,178.91,100.0,101.65,1,JDK1-1-3
267,64214.0,28.0,178.91,100.0,103.25,1,JDK1-1-3
268,64243.0,31.0,178.91,100.0,103.25,1,JDK1-1-3
269,64243.0,31.0,178.91,100.0,104.45,1,JDK1-1-3
270,64272.0,32.0,178.91,100.0,104.45,1,JDK1-1-3
271,64272.0,32.0,178.91,100.0,106.05,1,JDK1-1-3
272,64303.0,31.0,178.91,100.0,106.05,1,JDK1-1-3
273,64303.0,31.0,178.91,100.0,107.25,1,JDK1-1-3
274,64331.0,35.0,178.91,100.0,107.25,1,JDK1-1-3
275,64331.0,35.0,178.91,100.0,108.85,1,JDK1-1-3
276,64367.0,24.0,178.91,100.0,108.85,1,JDK1-1-3
277,64367.0,24.0,178.91,100.0,102.05,1,JDK1-1-3
278,64398.0,17.0,178.91,100.0,102.05,1,JDK1-1-3
279,64398.0,17.0,178.91,100.0,103.65,1,JDK1-1-3
280,64437.0,20.0,178.91,100.0,103.65,1,JDK1-1-3
281,64437.0,20.0,178.91,100.0,105.25,1,JDK1-1-3
282,64484.0,27.0,178.91,100.0,105.25,1,JDK1-1-3
283,64484.0,27.0,178.91,100.0,107.25,1,JDK1-1-3
284,64532.0,18.0,178.91,100.0,107.25,1,JDK1-1-3
285,64532.0,18.0,178.91,100.0,107.65,1,JDK1-1-3
286,64569.0,54.0,178.91,100.0,107.65,1,JDK1-1-3
287,64569.0,54.0,178.91,100.0,109.65,1,JDK1-1-3
288,64661.0,17.0,178.91,100.0,109.65,1,JDK1-1-3
289,64661.0,17.0,178.91,100.0,102.45,1,JDK1-1-3
290,64826.0,8.0,178.91,100.0,102.45,1,JDK1-1-3
291,64826.0,8.0,178.91,100.0,104.45,1,JDK1-1-3
292,65092.0,4.0,178.91,100.0,104.45,1,JDK1-1-3
293,65092.0,4.0,178.91,100.0,106.85,1,JDK1-1-3
294,65273.0,3.0,178.91,100.0,106.85,1,JDK1-1-3
295,65273.0,3.0,178.91,100.0,108.85,1,JDK1-1-3
296,65415.0,7.0,384.38,100.0,108.85,1,JDK1-1-3
297,65415.0,7.0,384.38,100.0,108.85,1,JDK1-1-3
298,65486.0,172.0,384.38,100.0,108.85,1,JDK1-1-3
299,65486.0,172.0,384.38,100.0,86.85,1,JDK1-1-3
300,65523.0,30.0,384.38,100.0,86.85,1,JDK1-1-3
301,65523.0,30.0,384.38,100.0,101.25,1,JDK1-1-3
302,65560.0,40.0,384.38,100.0,101.25,1,JDK1-1-3
303,65560.0,40.0,384.38,100.0,101.65,1,JDK1-1-3
304,65663.0,69.0,419.53,100.0,101.65,1,JDK1-1-3
305,65663.0,69.0,419.53,100.0,101.65,1,JDK1-1-3
306,65696.0,117.0,419.53,100.0,101.65,1,JDK1-1-3
307,65696.0,117.0,419.53,100.0,88.45,1,JDK1-1-3
308,65821.0,271.0,439.84,100.0,88.45,1,JDK1-1-3
309,65821.0,271.0,439.84,100.0,88.45,1,JDK1-1-3
310,65935.0,62.0,440.62,100.0,88.45,1,JDK1-1-3
311,65935.0,62.0,440.62,100.0,88.45,1,JDK1-1-3
312,66045.0,88.0,441.41,6.25,88.45,1,JDK1-1-3
313,66045.0,88.0,441.41,6.25,88.45,1,JDK1-1-3
314,66114.0,98.0,442.19,100.0,88.45,1,JDK1-1-3
315,66114.0,98.0,442.19,100.0,88.45,1,JDK1-1-3
316,66173.0,110.0,442.19,100.0,88.45,1,JDK1-1-3
317,66173.0,110.0,442.19,100.0,98.45,1,JDK1-1-3
318,66311.0,33.0,483.59,100.0,98.45,1,JDK1-1-3
319,66311.0,33.0,483.59,100.0,98.45,1,JDK1-1-3
320,66380.0,49.0,484.38,100.0,98.45,1,JDK1-1-3
321,66380.0,49.0,484.38,100.0,98.45,1,JDK1-1-3
322,66437.0,92.0,485.16,100.0,98.45,1,JDK1-1-3
323,66437.0,92.0,485.16,100.0,98.45,1,JDK1-1-3
324,66531.0,125.0,485.16,100.0,98.45,1,JDK1-1-3
325,66531.0,125.0,485.16,100.0,101.25,1,JDK1-1-3
326,66690.0,47.0,485.94,100.0,101.25,1,JDK1-1-3
327,66690.0,47.0,485.94,100.0,101.25,1,JDK1-1-3
328,66729.0,51.0,485.94,100.0,101.25,1,JDK1-1-3
329,66729.0,51.0,485.94,100.0,91.65,1,JDK1-1-3
330,66916.0,287.0,486.72,100.0,91.65,1,JDK1-1-3
331,66916.0,287.0,486.72,100.0,91.65,1,JDK1-1-3
332,66965.0,47.0,486.72,100.0,91.65,1,JDK1-1-3
333,66965.0,47.0,486.72,100.0,75.65,1,JDK1-1-3
334,67110.0,201.0,517.19,100.0,75.65,1,JDK1-1-3
335,67110.0,201.0,517.19,100.0,75.65,1,JDK1-1-3
336,67191.0,12.0,517.19,100.0,75.65,1,JDK1-1-3
337,67191.0,12.0,517.19,100.0,98.45,1,JDK1-1-3
338,67333.0,138.0,517.97,100.0,98.45,1,JDK1-1-3
339,67333.0,138.0,517.97,100.0,98.45,1,JDK1-1-3
340,69092.0,8.0,517.97,100.0,98.45,1,JDK1-1-3
341,69092.0,8.0,517.97,100.0,102.85,1,JDK1-1-3
342,69153.0,7.0,518.75,100.0,102.85,1,JDK1-1-3
343,69153.0,7.0,518.75,100.0,102.85,1,JDK1-1-3
344,69180.0,24.0,518.75,100.0,102.85,1,JDK1-1-3
345,69180.0,24.0,518.75,100.0,91.65,1,JDK1-1-3
346,69216.0,203.0,519.53,100.0,91.65,1,JDK1-1-3
347,69216.0,203.0,519.53,100.0,91.65,1,JDK1-1-3
348,69272.0,32.0,520.31,100.0,91.65,1,JDK1-1-3
349,69272.0,32.0,520.31,100.0,91.65,1,JDK1-1-3
350,69298.0,29.0,520.31,100.0,91.65,1,JDK1-1-3
351,69298.0,29.0,520.31,100.0,97.25,1,JDK1-1-3
352,69336.0,233.0,521.09,100.0,97.25,1,JDK1-1-3
353,69336.0,233.0,521.09,100.0,97.25,1,JDK1-1-3
354,69389.0,61.0,521.88,100.0,97.25,1,JDK1-1-3
355,69389.0,61.0,521.88,100.0,97.25,1,JDK1-1-3
356,69442.0,47.0,522.66,100.0,97.25,1,JDK1-1-3
357,69442.0,47.0,522.66,100.0,97.25,1,JDK1-1-3
358,69496.0,37.0,523.44,100.0,97.25,1,JDK1-1-3
359,69496.0,37.0,523.44,100.0,97.25,1,JDK1-1-3
360,69554.0,43.0,524.22,100.0,97.25,1,JDK1-1-3
361,69554.0,43.0,524.22,100.0,97.25,1,JDK1-1-3
362,69602.0,37.0,525.0,100.0,97.25,1,JDK1-1-3
363,69602.0,37.0,525.0,100.0,97.25,1,JDK1-1-3
364,69650.0,30.0,525.78,100.0,97.25,1,JDK1-1-3
365,69650.0,30.0,525.78,100.0,97.25,1,JDK1-1-3
366,69703.0,32.0,526.56,100.0,97.25,1,JDK1-1-3
367,69703.0,32.0,526.56,100.0,97.25,1,JDK1-1-3
368,69751.0,33.0,527.34,100.0,97.25,1,JDK1-1-3
369,69751.0,33.0,527.34,100.0,97.25,1,JDK1-1-3
370,69799.0,32.0,528.12,100.0,97.25,1,JDK1-1-3
371,69799.0,32.0,528.12,100.0,97.25,1,JDK1-1-3
372,69804.0,33.0,528.12,100.0,97.25,1,JDK1-1-3
373,69804.0,33.0,528.12,100.0,90.05,1,JDK1-1-3
374,69810.0,438.0,528.12,100.0,90.05,1,JDK1-1-3
375,69810.0,438.0,528.12,100.0,90.85,1,JDK1-1-3
376,69817.0,45.0,528.12,100.0,90.85,1,JDK1-1-3
377,69817.0,45.0,528.12,100.0,92.45,1,JDK1-1-3
378,69825.0,27.0,528.12,100.0,92.45,1,JDK1-1-3
379,69825.0,27.0,528.12,100.0,93.25,1,JDK1-1-3
380,69833.0,47.0,528.12,100.0,93.25,1,JDK1-1-3
381,69833.0,47.0,528.12,100.0,95.25,1,JDK1-1-3
382,69842.0,22.0,528.12,100.0,95.25,1,JDK1-1-3
383,69842.0,22.0,528.12,100.0,96.85,1,JDK1-1-3
384,69850.0,21.0,528.12,100.0,96.85,1,JDK1-1-3
385,69850.0,21.0,528.12,100.0,101.65,1,JDK1-1-3
386,69859.0,27.0,528.12,100.0,101.65,1,JDK1-1-3
387,69859.0,27.0,528.12,100.0,103.65,1,JDK1-1-3
388,69868.0,20.0,528.12,100.0,103.65,1,JDK1-1-3
389,69868.0,20.0,528.12,100.0,105.25,1,JDK1-1-3
390,69880.0,23.0,528.12,100.0,105.25,1,JDK1-1-3
391,69880.0,23.0,528.12,100.0,106.45,1,JDK1-1-3
392,69890.0,39.0,528.12,100.0,106.45,1,JDK1-1-3
393,69890.0,39.0,528.12,100.0,108.05,1,JDK1-1-3
394,69905.0,19.0,528.12,100.0,108.05,1,JDK1-1-3
395,69905.0,19.0,528.12,100.0,109.65,1,JDK1-1-3
396,69929.0,31.0,528.12,100.0,109.65,1,JDK1-1-3
397,69929.0,31.0,528.12,100.0,102.05,1,JDK1-1-3
398,69950.0,12.0,528.12,100.0,102.05,1,JDK1-1-3
399,69950.0,12.0,528.12,100.0,104.05,1,JDK1-1-3
400,69972.0,12.0,528.12,100.0,104.05,1,JDK1-1-3
401,69972.0,12.0,528.12,100.0,106.05,1,JDK1-1-3
402,69993.0,11.0,528.12,100.0,106.05,1,JDK1-1-3
403,69993.0,11.0,528.12,100.0,108.05,1,JDK1-1-3
404,70014.0,12.0,528.12,100.0,108.05,1,JDK1-1-3
405,70014.0,12.0,528.12,100.0,110.05,1,JDK1-1-3
406,70026.0,16.0,528.12,100.0,110.05,1,JDK1-1-3
407,70026.0,16.0,528.12,100.0,111.65,1,JDK1-1-3
408,70037.0,17.0,528.12,100.0,111.65,1,JDK1-1-3
409,70037.0,17.0,528.12,100.0,102.05,1,JDK1-1-3
410,70049.0,20.0,528.12,100.0,102.05,1,JDK1-1-3
